question_id,knowledge_node_id,question_type,difficulty_level,stem,correct_answer,score_points,evidence_ids,provenance
b5c713de-e2ea-5fa7-9804-05da33d43e42,RAG-M05-N01,single_choice,2,关于“证据约束生成、引用与答案结构”，以下哪项表述最准确？,B,10,"[""5a8c0f89-8b27-5101-ae21-3040ab75bbc2""]",
702a6a80-ad08-5b35-809b-5cf5423b592d,RAG-M05-N01,true_false,2,提示词写“不要幻觉”就能保证可信。,F,10,"[""5a8c0f89-8b27-5101-ae21-3040ab75bbc2"", ""09f16411-041b-5ae5-bb68-b3f3c8583d6c""]",
96a9770a-98f9-53e6-b5af-6d610cc8f12c,RAG-M05-N01,short_answer,3,请用不超过200字说明证据约束生成、引用与答案结构的核心目标、一个适用边界和一个质量验证方法。,"{""required_points"": [""可信生成要求模型明确知道可用证据、允许的任务和禁止扩写范围。答案中的关键专业结论应绑定证据，推断应被标注，证据不足时不能用常识补齐。"", ""无证据的专业陈述不得发布"", ""设计只基于证据生成的提示和输出结构""]}",20,"[""5a8c0f89-8b27-5101-ae21-3040ab75bbc2"", ""09f16411-041b-5ae5-bb68-b3f3c8583d6c"", ""621966e1-03ad-5c30-bf27-683c4ace0ac7""]",
1adc725b-ee56-54b9-bf80-7e38051af247,RAG-M05-N01,short_answer,3,在企业RAG项目中需要应用“证据约束生成、引用与答案结构”。请给出实施步骤、失败风险和验收证据。,"{""required_points"": [""设计只基于证据生成的提示和输出结构"", ""把关键陈述与evidence_id绑定"", ""区分事实陈述、推断和教学改写"", ""无证据的专业陈述不得发布""]}",30,"[""5a8c0f89-8b27-5101-ae21-3040ab75bbc2"", ""09f16411-041b-5ae5-bb68-b3f3c8583d6c"", ""621966e1-03ad-5c30-bf27-683c4ace0ac7"", ""9740184c-c0fc-50fe-9086-8aee85a60791""]",
8ca8ccc0-0491-5d61-b2e1-6394a9a6ba86,RAG-M05-N02,single_choice,2,关于“证据不足、拒答、追问与人工转交”，以下哪项表述最准确？,B,10,"[""af19c081-bf31-5030-801c-104069fdfa03""]",
bed426fe-71c4-5bb8-9a10-ae5e7c93713c,RAG-M05-N02,true_false,2,拒答越多越安全。,F,10,"[""af19c081-bf31-5030-801c-104069fdfa03"", ""c56bbccd-b251-5073-b1ff-750e44f7463d""]",
209496ca-7ee1-5923-95bf-de0f320f3128,RAG-M05-N02,short_answer,3,请用不超过200字说明证据不足、拒答、追问与人工转交的核心目标、一个适用边界和一个质量验证方法。,"{""required_points"": [""可信系统必须知道何时不回答。证据不足不应被视为失败，而应触发扩大检索、澄清问题、说明知识边界或转人工的确定性策略。"", ""高风险无证据必须拒答或转人工"", ""定义证据充分性和拒答阈值""]}",20,"[""af19c081-bf31-5030-801c-104069fdfa03"", ""c56bbccd-b251-5073-b1ff-750e44f7463d"", ""29ed0fa1-79e7-50dc-8ee3-6758da64fb0f""]",
95887f9f-84ef-50f7-ac91-7e0353d47746,RAG-M05-N02,short_answer,3,在企业RAG项目中需要应用“证据不足、拒答、追问与人工转交”。请给出实施步骤、失败风险和验收证据。,"{""required_points"": [""定义证据充分性和拒答阈值"", ""区分拒答、追问、扩大检索和人工审核"", ""避免系统自信回答知识库外问题"", ""高风险无证据必须拒答或转人工""]}",30,"[""af19c081-bf31-5030-801c-104069fdfa03"", ""c56bbccd-b251-5073-b1ff-750e44f7463d"", ""29ed0fa1-79e7-50dc-8ee3-6758da64fb0f"", ""a765ce4c-c074-57e5-bfab-cceb6b9ca895""]",
2515eb3c-cf0b-57d5-99ed-c480d6da143a,RAG-M05-N03,single_choice,3,关于“幻觉分类、事实审核与交叉验证”，以下哪项表述最准确？,B,10,"[""d2eaf759-6ded-5884-918f-e0e4e66766ba""]",
c098dc61-2565-578c-a060-932b859948fc,RAG-M05-N03,true_false,3,让同一个模型再读一遍就叫交叉验证。,F,10,"[""d2eaf759-6ded-5884-918f-e0e4e66766ba"", ""370b0b20-3e5b-5db5-bf19-622c6c4717e1""]",
5f4ccc73-d23a-5e4e-859b-ae2e09c6ffab,RAG-M05-N03,short_answer,4,请用不超过200字说明幻觉分类、事实审核与交叉验证的核心目标、一个适用边界和一个质量验证方法。,"{""required_points"": [""幻觉不能只用一个总分表示。审核应逐项识别无证据陈述、与证据矛盾、引用不支持、条件丢失、数值或代码错误，并给出通过、修改、补检索或人工审核动作。"", ""审核不得只使用生成器摘要"", ""区分无依据、矛盾、引用错配和过度概括""]}",20,"[""d2eaf759-6ded-5884-918f-e0e4e66766ba"", ""370b0b20-3e5b-5db5-bf19-622c6c4717e1"", ""16963fcf-b840-5d52-a6aa-faa7ce33f419""]",
0ddcd914-c349-514b-9016-f361056e173a,RAG-M05-N03,short_answer,4,在企业RAG项目中需要应用“幻觉分类、事实审核与交叉验证”。请给出实施步骤、失败风险和验收证据。,"{""required_points"": [""区分无依据、矛盾、引用错配和过度概括"", ""设计审核智能体的独立证据检查"", ""计算专业知识谬误率"", ""审核不得只使用生成器摘要""]}",30,"[""d2eaf759-6ded-5884-918f-e0e4e66766ba"", ""370b0b20-3e5b-5db5-bf19-622c6c4717e1"", ""16963fcf-b840-5d52-a6aa-faa7ce33f419"", ""ce4b5efc-3fd0-513c-a7bc-8c51b0a5f37b""]",
84c81423-7047-527f-a7da-43c6ac4c98e4,RAG-M05-N04,single_choice,4,关于“提示注入、不可信文档与知识库安全”，以下哪项表述最准确？,B,10,"[""b04e4952-9eb2-502e-9cfe-41d8bd62bc49""]",
3ca33772-1233-56a2-990f-de37583d1b95,RAG-M05-N04,true_false,4,只有用户输入会提示注入。,F,10,"[""b04e4952-9eb2-502e-9cfe-41d8bd62bc49"", ""82baf3c7-5e46-5051-9dc0-ca20b8b92ff6""]",
2444176a-3115-591c-b404-3c351fb8161d,RAG-M05-N04,short_answer,5,请用不超过200字说明提示注入、不可信文档与知识库安全的核心目标、一个适用边界和一个质量验证方法。,"{""required_points"": [""RAG会把外部文档送入模型，因此文档中的恶意指令可能影响模型。所有检索内容都应被视为不可信数据，不能获得系统指令或工具权限。"", ""检索证据永远视为不可信数据"", ""识别用户直接注入和文档间接注入""]}",20,"[""b04e4952-9eb2-502e-9cfe-41d8bd62bc49"", ""82baf3c7-5e46-5051-9dc0-ca20b8b92ff6"", ""36517c9a-c0cd-5c02-a8ba-8efdaf33764a""]",
bea51dc7-faee-5681-8d46-83e48a1d783f,RAG-M05-N04,short_answer,5,在企业RAG项目中需要应用“提示注入、不可信文档与知识库安全”。请给出实施步骤、失败风险和验收证据。,"{""required_points"": [""识别用户直接注入和文档间接注入"", ""把知识内容与系统指令隔离"", ""设计输入、工具、输出和发布多层防线"", ""检索证据永远视为不可信数据""]}",30,"[""b04e4952-9eb2-502e-9cfe-41d8bd62bc49"", ""82baf3c7-5e46-5051-9dc0-ca20b8b92ff6"", ""36517c9a-c0cd-5c02-a8ba-8efdaf33764a"", ""56475a80-f5aa-571b-96a9-5cf4a4a59630""]",
fbff1d94-73a6-5d70-918e-a07c9938b95c,RAG-M06-N01,single_choice,2,关于“检索评测：Hit Rate、Recall、MRR与nDCG”，以下哪项表述最准确？,B,10,"[""adffd192-5ddc-5a39-b49e-54daa48cbee2""]",
ad847984-8fee-5b43-97dd-73175d79b155,RAG-M06-N01,true_false,2,Hit@5高就说明上下文一定优质。,F,10,"[""adffd192-5ddc-5a39-b49e-54daa48cbee2"", ""b5f3a63c-bf7f-5ec5-bc9a-017bdbad9ed8""]",
706639b8-80c6-5b3c-93bf-a048b5b118cc,RAG-M06-N01,short_answer,3,请用不超过200字说明检索评测：Hit Rate、Recall、MRR与nDCG的核心目标、一个适用边界和一个质量验证方法。,"{""required_points"": [""检索评测必须脱离生成模型单独进行。Hit Rate关注是否命中，Recall关注相关证据覆盖，MRR关注首个相关结果位置，nDCG考虑多级相关性和排序。"", ""测试集需固定版本"", ""构建查询与相关证据标注集""]}",20,"[""adffd192-5ddc-5a39-b49e-54daa48cbee2"", ""b5f3a63c-bf7f-5ec5-bc9a-017bdbad9ed8"", ""c3f82abd-e2ee-5035-9af9-47b1efad9b83""]",
796d1156-4639-57b3-9c58-6d8600a21880,RAG-M06-N01,short_answer,3,在企业RAG项目中需要应用“检索评测：Hit Rate、Recall、MRR与nDCG”。请给出实施步骤、失败风险和验收证据。,"{""required_points"": [""构建查询与相关证据标注集"", ""计算常用检索指标并解释差异"", ""按查询类型定位检索失败"", ""测试集需固定版本""]}",30,"[""adffd192-5ddc-5a39-b49e-54daa48cbee2"", ""b5f3a63c-bf7f-5ec5-bc9a-017bdbad9ed8"", ""c3f82abd-e2ee-5035-9af9-47b1efad9b83"", ""4664f323-58f4-55a0-8727-58b743ad4ea0""]",
fdbecb0b-fe0b-5354-8c28-9a2e4781f78f,RAG-M06-N02,single_choice,3,关于“生成评测：忠实度、引用、完整性与适配”，以下哪项表述最准确？,B,10,"[""03235f85-f938-56aa-b0ff-4bc1532ba277""]",
b2eed670-3187-5538-8a67-897009f35cfa,RAG-M06-N02,true_false,3,答案事实正确就代表适合学习者。,F,10,"[""03235f85-f938-56aa-b0ff-4bc1532ba277"", ""1d95d51a-ea33-537f-b172-a64a41a50afe""]",
a3b2930f-b9de-5202-b6fd-cc72adc2768c,RAG-M06-N02,short_answer,4,请用不超过200字说明生成评测：忠实度、引用、完整性与适配的核心目标、一个适用边界和一个质量验证方法。,"{""required_points"": [""生成评测应判断答案是否被证据支持、是否覆盖任务要求、引用是否准确、表达是否适合目标学习者。一个答案可能事实正确但不完整，也可能难度错配。"", ""专业谬误率需人工或权威规则确认"", ""分解答案为可验证专业陈述""]}",20,"[""03235f85-f938-56aa-b0ff-4bc1532ba277"", ""1d95d51a-ea33-537f-b172-a64a41a50afe"", ""5df563d9-8637-503b-8c51-890b1420fda8""]",
d8343fd4-1850-5d58-b8ab-0f2912ccda27,RAG-M06-N02,short_answer,4,在企业RAG项目中需要应用“生成评测：忠实度、引用、完整性与适配”。请给出实施步骤、失败风险和验收证据。,"{""required_points"": [""分解答案为可验证专业陈述"", ""评估证据忠实度和引用支持关系"", ""测量学习者画像与资源难度适配"", ""专业谬误率需人工或权威规则确认""]}",30,"[""03235f85-f938-56aa-b0ff-4bc1532ba277"", ""1d95d51a-ea33-537f-b172-a64a41a50afe"", ""5df563d9-8637-503b-8c51-890b1420fda8"", ""6424993c-4943-51fa-963a-7e9abafc2354""]",
ca1ffdcf-555a-5034-9153-0a80781b8695,RAG-M06-N03,single_choice,3,关于“端到端回归、消融实验与发布门禁”，以下哪项表述最准确？,B,10,"[""e8b6e6b1-8456-52aa-ab72-cb0f6a40cf88""]",
b45712ce-956c-529e-b627-b689a7cec1b8,RAG-M06-N03,true_false,3,新版本总体平均分更高就可以发布。,F,10,"[""e8b6e6b1-8456-52aa-ab72-cb0f6a40cf88"", ""50735323-f303-5a3e-8a00-d9daade93e7f""]",
7ab6bc32-f780-554e-8607-68d8de82c25d,RAG-M06-N03,short_answer,4,请用不超过200字说明端到端回归、消融实验与发布门禁的核心目标、一个适用边界和一个质量验证方法。,"{""required_points"": [""RAG系统的改动可能改善一个指标同时损害另一个。每次知识、切片、嵌入、检索、重排、Prompt或模型变更，都应在固定数据集上回归并与基线比较。"", ""回归数据集不可随意删除失败案例"", ""建立版本级回归流程""]}",20,"[""e8b6e6b1-8456-52aa-ab72-cb0f6a40cf88"", ""50735323-f303-5a3e-8a00-d9daade93e7f"", ""4e94d552-1552-5c99-9560-33aff792912d""]",
91ae2b40-0312-5fbd-92b8-9d507cec3321,RAG-M06-N03,short_answer,4,在企业RAG项目中需要应用“端到端回归、消融实验与发布门禁”。请给出实施步骤、失败风险和验收证据。,"{""required_points"": [""建立版本级回归流程"", ""通过消融识别每个组件真实贡献"", ""定义阻断发布的质量门禁"", ""回归数据集不可随意删除失败案例""]}",30,"[""e8b6e6b1-8456-52aa-ab72-cb0f6a40cf88"", ""50735323-f303-5a3e-8a00-d9daade93e7f"", ""4e94d552-1552-5c99-9560-33aff792912d"", ""025bbb14-294e-56d7-8d1d-26b3906bec88""]",
7bb26836-ae9a-5a10-9343-34ec615e2195,RAG-M06-N04,single_choice,4,关于“可观测性、成本、时延与故障定位”，以下哪项表述最准确？,B,10,"[""f7a56088-095a-51e7-85ad-8b2fe9133c6f""]",
25fdfb9f-4961-5f3d-bf53-d9a3045a1022,RAG-M06-N04,true_false,4,只记录最终答案和报错就够。,F,10,"[""f7a56088-095a-51e7-85ad-8b2fe9133c6f"", ""620c5f33-f3ff-5aea-8bed-876495e857a4""]",
02f04ee2-8206-54ca-b17b-84989dccf42b,RAG-M06-N04,short_answer,5,请用不超过200字说明可观测性、成本、时延与故障定位的核心目标、一个适用边界和一个质量验证方法。,"{""required_points"": [""生产RAG需要把一次请求拆解为可观测事件。关联ID、知识版本、检索结果、模型调用、审核和决策必须串联，才能解释系统为何给出某个结果。"", ""前端状态必须来自后端事件"", ""设计跨后端、检索、Agent和模型的追踪字段""]}",20,"[""f7a56088-095a-51e7-85ad-8b2fe9133c6f"", ""620c5f33-f3ff-5aea-8bed-876495e857a4"", ""b3f5a569-1ddd-5d60-9ab1-62aa03ffc24b""]",
a2a21fef-f0e4-53cc-afe2-3f96caa0c916,RAG-M06-N04,short_answer,5,在企业RAG项目中需要应用“可观测性、成本、时延与故障定位”。请给出实施步骤、失败风险和验收证据。,"{""required_points"": [""设计跨后端、检索、Agent和模型的追踪字段"", ""分解时延和成本"", ""用事件回放定位失败节点"", ""前端状态必须来自后端事件""]}",30,"[""f7a56088-095a-51e7-85ad-8b2fe9133c6f"", ""620c5f33-f3ff-5aea-8bed-876495e857a4"", ""b3f5a569-1ddd-5d60-9ab1-62aa03ffc24b"", ""9f9cf91f-b805-56c0-ae09-037cfe9a2ece""]",
1385ed20-8453-527d-91b2-1a90604fc358,RAG-M07-N01,single_choice,3,关于“父子检索、层级检索与长文档问答”，以下哪项表述最准确？,B,10,"[""8a6d4207-0b73-570f-88a9-0a286da9db8d""]",
4b5e3323-0bb5-5bd2-bc61-bf60aa5de202,RAG-M07-N01,true_false,3,父子检索只是把chunk size设置成两个值。,F,10,"[""8a6d4207-0b73-570f-88a9-0a286da9db8d"", ""8662dadf-3f31-5802-8bf9-9a4024d1fda3""]",
6ad9096c-7257-5199-baba-9bc7057b66d2,RAG-M07-N01,short_answer,4,请用不超过200字说明父子检索、层级检索与长文档问答的核心目标、一个适用边界和一个质量验证方法。,"{""required_points"": [""层级检索用较小叶子节点提高命中精度，再返回对应父节点或邻接节点补充完整上下文，适合教材、规范和章节结构明显的长文档。"", ""父子关系必须可验证"", ""设计父节点和叶子节点的层级关系""]}",20,"[""8a6d4207-0b73-570f-88a9-0a286da9db8d"", ""8662dadf-3f31-5802-8bf9-9a4024d1fda3"", ""5beb2f8c-4908-51ba-b2b5-8020e17bcf3c""]",
48839c86-e376-51e2-bd62-ee21ccb5c863,RAG-M07-N01,short_answer,4,在企业RAG项目中需要应用“父子检索、层级检索与长文档问答”。请给出实施步骤、失败风险和验收证据。,"{""required_points"": [""设计父节点和叶子节点的层级关系"", ""用小块定位、大块补充上下文"", ""评测层级检索对长文档问题的收益"", ""父子关系必须可验证""]}",30,"[""8a6d4207-0b73-570f-88a9-0a286da9db8d"", ""8662dadf-3f31-5802-8bf9-9a4024d1fda3"", ""5beb2f8c-4908-51ba-b2b5-8020e17bcf3c"", ""38a85343-ee96-5bb6-a36d-102b65702aee""]",
b5a2fbb0-9565-5ef6-a7ee-8f6d5937512b,RAG-M07-N02,single_choice,4,关于“GraphRAG、实体关系与局部/全局查询”，以下哪项表述最准确？,B,10,"[""98506802-b517-54d1-830d-4593bd3abca6""]",
55c974e7-e5b2-56b6-877f-553b3fbb8fcc,RAG-M07-N02,true_false,4,GraphRAG在所有问题上都比向量检索强。,F,10,"[""98506802-b517-54d1-830d-4593bd3abca6"", ""52ab22c2-b150-504d-a10c-3c4d2f8bf0e5""]",
65903ff1-8eb7-5d13-9aee-3f6cc9afd9e8,RAG-M07-N02,short_answer,5,请用不超过200字说明GraphRAG、实体关系与局部/全局查询的核心目标、一个适用边界和一个质量验证方法。,"{""required_points"": [""GraphRAG把实体、关系和社区结构用于检索，适合多跳关系、依赖链和整体主题问题。它不是普通问答的默认方案，图抽取错误和构建成本必须通过评测证明值得。"", ""图边必须有来源证据"", ""判断何时需要图结构而不是纯文本相似度""]}",20,"[""98506802-b517-54d1-830d-4593bd3abca6"", ""52ab22c2-b150-504d-a10c-3c4d2f8bf0e5"", ""2d40b0bf-895a-5c32-8073-ecf7ecf35403""]",
377f487d-a49a-5fdd-b6f1-7bf15fc5485f,RAG-M07-N02,short_answer,5,在企业RAG项目中需要应用“GraphRAG、实体关系与局部/全局查询”。请给出实施步骤、失败风险和验收证据。,"{""required_points"": [""判断何时需要图结构而不是纯文本相似度"", ""区分局部实体查询与全局主题查询"", ""理解图构建成本和证据回溯要求"", ""图边必须有来源证据""]}",30,"[""98506802-b517-54d1-830d-4593bd3abca6"", ""52ab22c2-b150-504d-a10c-3c4d2f8bf0e5"", ""2d40b0bf-895a-5c32-8073-ecf7ecf35403"", ""34ab589e-3895-5dda-af1f-7ba8ebf76721""]",
d7272419-3b60-5043-a11d-88bd948446bf,RAG-M07-N03,single_choice,4,关于“Agentic RAG、问题分解与检索自修复”，以下哪项表述最准确？,B,10,"[""48d5743b-bdaa-59ed-9b3c-6afd2a6a238d""]",
0a75505d-ab4a-535f-9138-b548ffcf685d,RAG-M07-N03,true_false,4,Agentic RAG就是让模型自由决定所有步骤。,F,10,"[""48d5743b-bdaa-59ed-9b3c-6afd2a6a238d"", ""9122166e-62a5-5f90-aa9f-6b701a509ac9""]",
da49160a-9ada-5a98-a937-3216f5cb9e19,RAG-M07-N03,short_answer,5,请用不超过200字说明Agentic RAG、问题分解与检索自修复的核心目标、一个适用边界和一个质量验证方法。,"{""required_points"": [""Agentic RAG把固定检索流水线扩展为受策略约束的计划-执行-检查循环。它适合复杂、多跳或证据不足的问题，普通事实问题仍应走低成本确定性路径。"", ""工具与状态边由代码控制"", ""让Agent根据问题选择检索工具和步骤""]}",20,"[""48d5743b-bdaa-59ed-9b3c-6afd2a6a238d"", ""9122166e-62a5-5f90-aa9f-6b701a509ac9"", ""a06b3a62-37a7-5230-9a9a-f0ca5d15f1e9""]",
d70a829f-db40-5c30-8831-145074e778f2,RAG-M07-N03,short_answer,5,在企业RAG项目中需要应用“Agentic RAG、问题分解与检索自修复”。请给出实施步骤、失败风险和验收证据。,"{""required_points"": [""让Agent根据问题选择检索工具和步骤"", ""设计证据充分性检查与重试上限"", ""避免无限循环和不可解释的自主行为"", ""工具与状态边由代码控制""]}",30,"[""48d5743b-bdaa-59ed-9b3c-6afd2a6a238d"", ""9122166e-62a5-5f90-aa9f-6b701a509ac9"", ""a06b3a62-37a7-5230-9a9a-f0ca5d15f1e9"", ""6c831bf7-0966-5b49-bcb0-319c51feb9fa""]",
